time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,class
0.356875767,13256533,411449,149417,569604,42922049,60170764,densenet121
0.367087168,13858817,418527,118305,555925,42774227,62594839,densenet121
0.37728142,13628701,440659,110303,541433,42715409,62698987,densenet121
0.387492431,12604783,482662,117961,571231,42786208,57453371,densenet121
0.39769791,12685834,431681,147960,611057,42772875,57860796,densenet121
0.407892094,13232432,416208,112466,583003,42708700,60527688,densenet121
0.418090972,13285213,412858,100405,406286,42738778,61979139,densenet121
0.428294555,13571066,399947,129932,590905,42754071,61512075,densenet121
0.438501838,15135632,333039,104957,461785,42752260,70935874,densenet121
0.448722141,12343550,425389,178707,731600,42821417,56001537,densenet121
0.458955089,10971274,292180,226124,572153,42333285,51008322,densenet121
0.469172312,8712718,187284,960054,1596588,37195760,29072427,densenet121
0.47940972,6591903,263902,411784,849700,37377505,29653539,densenet121
0.489646569,10373823,452284,205159,795216,42867890,46911501,densenet121
0.499850856,12898442,434564,115997,511617,42761545,59337191,densenet121
0.510074682,12320603,470532,147305,643903,42829333,55912706,densenet121
0.520284742,13180034,422551,123298,598429,42776672,59732953,densenet121
0.530471329,14498650,330687,74556,231006,42677898,68306541,densenet121
0.540665174,12311499,449110,149197,647149,42696479,55400888,densenet121
0.550870772,18261252,342982,64004,295001,42755101,85015560,densenet121
0.560978203,14467011,364802,117592,471233,41336634,67902625,densenet121
0.571194272,11185559,407240,209753,808177,42742027,53532648,densenet121
0.58138078,11432755,470984,157614,680986,42567271,50996685,densenet121
0.591597569,11998304,468265,141184,720833,42799531,54072030,densenet121
0.601806927,12793238,423498,102146,541170,42780708,59274529,densenet121
0.611994427,14421906,369198,130364,517383,42684294,65755947,densenet121
0.622185601,14478405,374391,84956,397501,42697933,66378003,densenet121
0.632381519,10754442,439918,208896,756511,42681161,48845656,densenet121
0.642583981,14474758,351517,120886,478019,42744829,67297377,densenet121
0.65278853,18353779,233252,64278,235576,42747047,85685641,densenet121
0.662975546,12353537,376880,134393,505568,42699729,56965897,densenet121
0.673177572,21466800,121614,57335,142473,42708379,99789313,densenet121
0.683373947,7259963,183365,572918,1095760,37481920,30280345,densenet121
0.693606734,9527041,210332,1040415,1631695,38055043,32338256,densenet121
0.703832858,1305799,52142,638329,996848,31550375,4396049,densenet121
0.714109519,15842775,228949,175585,319420,41895439,69264964,densenet121
0.724300663,13421723,339415,186457,518053,42703598,60536738,densenet121
0.734516474,13669973,344053,113123,412713,42765109,62611041,densenet121
0.744707612,13813552,372439,103147,532016,42702159,62239688,densenet121
0.754903103,13849893,369192,141414,673512,42683094,61607867,densenet121
0.765110992,14356263,316073,133270,449666,42771143,65359540,densenet121
0.775321489,15418633,314893,89897,328452,42722282,69403804,densenet121
0.785536466,14577884,353908,123909,458849,42805871,65537511,densenet121
0.795739007,12022854,418527,178477,662377,42697253,54478336,densenet121
0.80594042,11994986,434532,163183,654715,42744760,54655782,densenet121
0.81614576,10252544,455500,193470,896290,42761787,48703961,densenet121
0.826354361,13116647,431116,134653,651587,42750624,61159402,densenet121
0.836558657,14531173,407567,140514,717508,42729811,70128842,densenet121
0.846769522,13143067,436577,175029,781799,42761211,62396021,densenet121
0.857001367,16914251,386883,117340,571287,42932106,83583668,densenet121
0.867222392,19675251,295745,104969,436871,42768657,99611752,densenet121
0.877424817,14040747,406902,152963,655011,42755014,67620977,densenet121
0.887633041,13995498,427922,147100,669669,42770750,67247604,densenet121
0.897843575,12142416,447004,166254,654004,42784553,55031741,densenet121
0.908044104,12453450,448487,128364,539490,42742103,56534911,densenet121
0.918252887,6417394,162488,591027,1048678,36449929,27326815,densenet121
0.928463484,9300706,207879,1053004,1643812,37311472,31130936,densenet121
0.938692626,5390692,145245,905803,1376926,35836106,18398796,densenet121
0.948912688,2106422,60598,573108,874811,30592681,9181371,densenet121
0.959194802,4903147,140021,168014,506185,20749763,23318093,densenet121
0.979735442,3728558,32966,38279,54213,6513786,13693457,densenet121
0.990001474,542112,3558,6565,9320,1835657,2208656,densenet121
1.010547819,706347,3444,8240,11148,2484114,2416430,densenet121
1.134093522,773622,6242,15661,24098,3109746,3430065,densenet121
1.144519892,3384079,41497,95913,277494,13696632,15837866,densenet121
1.154774284,5242995,166548,262300,651542,31177375,24756691,densenet121
1.164979623,8574273,358063,167753,1192849,42270473,40127450,densenet121
1.175104888,8337054,326222,185958,1058165,43228461,41173032,densenet121
1.185313406,8187786,336674,184816,1100256,42063043,38763581,densenet121
1.195511565,8969110,368187,137607,1191747,43057917,43762627,densenet121
1.20574526,9138830,365148,120173,1229648,42686509,43681630,densenet121
1.215898684,9009156,363012,117076,1218701,42762371,43926804,densenet121
1.226039424,9024126,359859,115561,1209867,43049988,45035548,densenet121
1.236177348,9113055,378199,119644,1192176,42640053,43699606,densenet121
1.246387226,8888989,358171,139906,1195736,43200038,42991579,densenet121
1.256537191,8852908,370874,121617,1270951,42771957,42829035,densenet121
1.26674039,8878574,370506,123097,1206964,42842911,43216625,densenet121
1.276916806,9034886,368191,114790,1191855,42959997,44334672,densenet121
1.287172614,8987022,375181,117331,1250465,42947146,43942977,densenet121
1.297374719,9244383,373712,101880,1252967,42880857,44308081,densenet121
1.307503979,9011354,370459,107653,1216591,42503182,43831213,densenet121
1.317677153,8250544,325551,93579,1077244,38761338,41535001,densenet121
1.327801288,8963151,374968,115445,1212902,42774670,43180484,densenet121
1.338005255,9120475,373154,117452,1205796,43030989,44414769,densenet121
1.348150982,8752190,345111,130128,1212608,43030283,42099564,densenet121
1.358365628,8917733,372781,133293,1229393,43208459,43405350,densenet121
1.368581982,8993303,363644,133208,1208497,44029671,45572281,densenet121
1.37879195,9125825,369511,128447,1209904,43539300,44597747,densenet121
1.388990087,9063221,378795,112997,1274529,43700435,44135137,densenet121
1.399196753,9396901,371958,106384,1220976,43602075,46034045,densenet121
1.409311179,8701187,363543,112863,1219111,43605899,44676230,densenet121
1.41951655,9105330,377092,118876,1218367,43330234,44361174,densenet121
1.429714682,8914748,360871,112752,1247930,43243390,44232006,densenet121
1.43992292,8971555,370547,112942,1224166,42599265,43590525,densenet121
1.450143749,8492068,322568,148514,1104755,40351116,41902083,densenet121
1.460280471,8662628,360394,138708,1235234,43959732,44967411,densenet121
1.470484989,8854525,373166,143997,1243122,43431979,43229588,densenet121
1.480687169,9033991,361290,155248,1198302,45912725,48261441,densenet121
1.490918515,9056761,378678,107575,1272959,43240239,43872486,densenet121
1.501124369,9249102,379882,107310,1215003,43262828,44823545,densenet121
1.511343231,8947507,373489,115245,1233907,43831050,45260743,densenet121
1.521558922,9371417,371022,106615,1253654,43621725,45845311,densenet121
1.531664113,9001946,367490,107138,1218668,42747595,43831170,densenet121
1.541811494,9062271,356391,120615,1179362,44002636,45967215,densenet121
1.55196484,8737016,351976,150269,1204204,43645399,42884818,densenet121
1.562181434,9119579,373572,124537,1220979,42856626,44245367,densenet121
1.572301792,8706361,365127,122695,1278543,43397911,43245115,densenet121
1.582441656,8740034,365540,121529,1178286,43191160,42556060,densenet121
1.592578349,9066616,362688,128811,1212631,44075969,46751265,densenet121
1.602792296,9096109,372123,121208,1185248,44028642,45396587,densenet121
1.612994499,8963151,378671,117691,1274566,42851930,43606618,densenet121
1.62323892,8413453,339793,111441,1149634,40895604,42461998,densenet121
1.633471805,9244170,380486,113238,1224819,42924249,44715930,densenet121
1.643664634,8758128,339627,152079,1188008,44443955,45702258,densenet121
1.653881079,9016862,361821,156857,1213049,44630109,45535909,densenet121
1.664025905,8908360,370186,123351,1270593,43367890,43367806,densenet121
1.674238439,8937893,362512,137358,1258507,44455035,45409897,densenet121
1.684445396,8898921,366371,123820,1200935,42321950,43198388,densenet121
1.694582433,8014372,324548,135027,1136468,41478830,43122146,densenet121
1.704714452,8019341,329434,121686,1107684,39709272,41451756,densenet121
1.71487081,8555356,349933,107299,1127112,40364428,41692561,densenet121
1.72500243,8777988,358841,127050,1269569,44299959,45311157,densenet121
1.73522278,8995728,378628,113064,1247504,43304934,43684229,densenet121
1.745432404,8985640,346619,149780,1199410,45305018,48058077,densenet121
1.755584787,8546498,334686,195153,1181014,45006323,44175800,densenet121
1.765722485,8134438,335790,168321,1118430,42290817,39699948,densenet121
1.775844699,8585190,335872,192757,1176938,44450188,44879511,densenet121
1.786062331,8841081,376279,134497,1266817,43175845,42981915,densenet121
1.796260061,9080892,354083,156659,1193920,45266436,47312248,densenet121
1.806385395,8795727,360519,131520,1213971,45048288,47867796,densenet121
1.816541079,8587595,361371,152881,1225588,42668377,42040573,densenet121
1.826742373,9149715,354007,142938,1233659,45427800,48112628,densenet121
1.836943872,8916467,378676,121839,1270538,43274899,43415305,densenet121
1.847164239,9184539,365574,146635,1207950,45985852,48784398,densenet121
1.857456139,8648848,345133,174559,1190851,45133388,44149019,densenet121
1.867687212,8667523,359540,172724,1244136,44179494,45043906,densenet121
1.877908208,8756515,341880,166722,1212064,45667981,46816748,densenet121
1.888123912,8793633,369884,129510,1277402,43106458,42693563,densenet121
1.898330339,9590079,312614,305440,1249293,62701228,70079407,densenet121
1.908503575,9289959,371171,132464,1226324,43770797,46351771,densenet121
1.918752002,8738837,363002,133812,1239563,44619029,45716567,densenet121
1.928926787,8982369,370162,126852,1190819,42597367,43592703,densenet121
1.939129842,9079381,368173,117700,1274883,44464481,45858508,densenet121
1.949335479,8992922,376543,117035,1243527,43143459,43713551,densenet121
1.959454377,8786408,335118,180019,1167899,44026741,45924287,densenet121
1.969673425,8680127,368054,154516,1250061,44504187,44128045,densenet121
1.979795201,8632648,352492,130706,1164379,40942388,41940705,densenet121
1.990012927,8283338,338587,128522,1198758,41860188,42731888,densenet121
2.000242285,9042072,377032,119231,1247788,43549826,43941281,densenet121
2.010391911,9114659,359987,138231,1215675,45355791,48422013,densenet121
2.020598483,9338669,364559,124626,1210088,45111345,47958214,densenet121
2.03079724,8979934,377093,117505,1257870,43073696,43729483,densenet121
2.04099942,8963094,365353,130125,1241736,45325449,46498387,densenet121
2.051204195,9185135,359107,130505,1171592,43242042,44014689,densenet121
2.061427313,8646085,344086,184981,1223566,45844322,46958389,densenet121
2.07164258,9038605,358551,158670,1234601,45559715,47180883,densenet121
2.081864987,8879885,370669,129836,1271883,43119687,43210192,densenet121
2.092077557,9236656,355476,140689,1215454,45445374,48243406,densenet121
2.102194013,8825555,359357,131379,1233707,45517902,48178222,densenet121
2.112342831,8771412,370004,144345,1241761,43008305,42815969,densenet121
2.122554632,9236479,355120,132374,1233948,45791347,48726965,densenet121
2.132775978,9163809,383101,113413,1249568,43347829,44488335,densenet121
2.142925854,9155850,354896,148712,1199608,46171119,50215787,densenet121
2.153127771,9064290,340745,162138,1188775,46049260,47866426,densenet121
2.163357174,6225568,239273,304737,1134303,40803962,31650875,densenet121
2.173613829,6805088,147198,927613,1465868,34406454,22984577,densenet121
2.183845606,9678550,196669,981336,1583726,37782824,33465971,densenet121
2.194088931,3597143,81725,739757,1170887,34466680,13321373,densenet121
2.204326606,874206,20597,529018,831730,29846686,3109797,densenet121
2.214539262,7993021,340365,234805,1192079,41655926,37036068,densenet121
2.224749121,14388095,176237,470124,1080096,81552265,114640618,densenet121
2.234957584,14834829,57833,85775,158225,42680030,95933523,densenet121
2.245166985,501529,3299,114885,131517,42659904,79996558,densenet121
2.25535095,496873,3229,115627,129379,42641676,79918772,densenet121
2.265535567,500362,3262,116713,130961,42669440,79979506,densenet121
2.275669122,5135126,49310,147610,233035,42468901,76673558,densenet121
2.285842726,11090736,272603,31230,109353,42626824,48444673,densenet121
2.296017557,11332425,269966,22160,81151,42631232,49502370,densenet121
2.306195428,9487319,298252,95865,1220225,42665289,42463164,densenet121
2.316371152,9652083,288097,73263,1305704,42644312,43240015,densenet121
2.326569718,9587771,286988,90492,1342153,42727229,42890640,densenet121
2.336750438,9540142,282065,93799,1325304,42663544,42794321,densenet121
2.346932543,9506001,284049,103448,1346653,42642210,42579874,densenet121
2.357050131,9062164,269302,114734,1324741,41962688,40844473,densenet121
2.367246729,8749298,260915,137287,1319817,41653799,39546156,densenet121
2.377452948,8960593,257293,153873,1337687,42561335,40679884,densenet121
2.387646838,8814237,267799,118340,1413253,42494802,39977342,densenet121
2.397851216,8560245,237412,192546,1387654,42600732,39195065,densenet121
2.407964158,10765439,228223,130304,269974,42191912,51183954,densenet121
2.418170027,10966063,215540,167122,373861,42555787,52680135,densenet121
2.428291153,10246580,203814,265952,597716,42182578,50038930,densenet121
2.438460591,9582244,250158,346343,704208,41623166,56787469,densenet121
2.448684183,9742992,195583,385141,888175,42279413,42523675,densenet121
2.458938181,7177237,274285,338584,1378968,42194901,33522842,densenet121
2.469108533,12896642,162637,202107,599211,39438487,60969533,densenet121
